age,workclass,fnlgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
51,Private,255412,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,France,>50K
32,Private,326283,Bachelors,13,Never_married,Other_service,Unmarried,Other,Male,0,0,40,United_States,<=50K
20,Private,38001,Some_college,10,Never_married,Other_service,Own_child,White,Female,0,0,20,United_States,<=50K
40,Private,136244,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,40,United_States,<=50K
24,Local_gov,161092,HS_grad,9,Never_married,Other_service,Own_child,White,Male,0,0,40,United_States,<=50K
24,Private,152176,Some_college,10,Never_married,Handlers_cleaners,Not_in_family,White,Male,0,0,39,United_States,<=50K
20,Private,132320,Some_college,10,Separated,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K
27,Private,258768,Bachelors,13,Never_married,Handlers_cleaners,Not_in_family,Black,Male,0,0,40,United_States,<=50K
19,Private,112269,Some_college,10,Never_married,Other_service,Other_relative,White,Female,0,0,40,United_States,<=50K
31,Private,131568,7th_8th,4,Divorced,Transport_moving,Unmarried,White,Male,0,0,20,United_States,<=50K
23,Private,199336,Assoc_voc,11,Never_married,Craft_repair,Unmarried,White,Male,0,0,50,United_States,<=50K
34,Private,182926,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,43,United_States,>50K
37,Private,238311,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,Black,Male,0,0,36,United_States,>50K
43,Private,295510,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,>50K
29,Private,255476,7th_8th,4,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,30,Mexico,<=50K
45,Local_gov,556652,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,Black,Male,0,0,40,United_States,>50K
25,Private,169100,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,<=50K
27,Private,37088,Assoc_acdm,12,Never_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,<=50K
42,Private,29702,10th,6,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K
46,Local_gov,215895,Bachelors,13,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,United_States,>50K
51,Private,205884,Some_college,10,Married_civ_spouse,Tech_support,Wife,White,Female,0,0,40,United_States,>50K
41,Private,49797,Some_college,10,Separated,Exec_managerial,Not_in_family,Black,Female,0,0,40,United_States,<=50K
46,Private,251243,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,<=50K
40,Private,183765,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,United_States,<=50K
42,Private,259643,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Male,4650,0,40,United_States,<=50K
17,Private,186890,10th,6,Married_civ_spouse,Sales,Own_child,White,Female,0,0,30,United_States,<=50K
62,Private,244933,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Female,0,0,45,United_States,<=50K
60,State_gov,313946,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,United_States,<=50K
35,Private,47707,HS_grad,9,Never_married,Other_service,Not_in_family,Black,Female,0,0,40,United_States,<=50K
28,Private,31842,Bachelors,13,Never_married,Exec_managerial,Own_child,White,Male,0,0,40,United_States,<=50K
36,Private,257691,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,0,0,20,United_States,<=50K
19,Private,248339,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,0,0,35,United_States,<=50K
38,Private,256864,HS_grad,9,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,50,United_States,>50K
46,Local_gov,114160,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,1902,45,United_States,>50K
46,Private,123598,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K
18,Private,167979,11th,7,Never_married,Sales,Own_child,White,Male,0,0,15,United_States,<=50K
20,Private,79691,HS_grad,9,Never_married,Machine_op_inspct,Own_child,White,Male,0,0,40,United_States,<=50K
60,Private,182687,Assoc_acdm,12,Divorced,Other_service,Not_in_family,White,Female,0,0,40,United_States,<=50K
32,Self_emp_not_inc,350624,12th,8,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K
48,Private,240231,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,Asian_Pac_Islander,Male,0,0,40,Japan,>50K
47,Federal_gov,168109,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,70,United_States,<=50K
29,Self_emp_not_inc,184710,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K
69,Self_emp_inc,169717,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,6418,0,45,United_States,>50K
50,Private,166565,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,50,United_States,<=50K
45,Self_emp_not_inc,183710,9th,5,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,40,United_States,<=50K
60,Private,109511,7th_8th,4,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K
25,Private,288519,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K
42,Private,99679,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,60,United_States,>50K
44,Private,378251,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,38,United_States,<=50K
38,State_gov,108293,Masters,14,Never_married,Prof_specialty,Other_relative,White,Female,0,0,40,United_States,<=50K
57,Private,158077,Bachelors,13,Married_civ_spouse,Sales,Wife,White,Female,0,0,40,United_States,<=50K
21,Private,198259,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,15,United_States,<=50K
24,Private,222005,HS_grad,9,Never_married,Other_service,Other_relative,White,Male,0,0,30,United_States,<=50K
45,Private,59380,Bachelors,13,Separated,Exec_managerial,Not_in_family,White,Female,0,0,55,United_States,<=50K
24,Private,327518,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,45,United_States,<=50K
56,Self_emp_not_inc,356067,Masters,14,Never_married,Sales,Not_in_family,White,Male,0,0,16,United_States,<=50K
29,Private,146343,HS_grad,9,Never_married,Other_service,Unmarried,Black,Female,0,0,25,United_States,<=50K
43,Private,304175,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,>50K
29,Private,199499,Assoc_voc,11,Never_married,Other_service,Not_in_family,Black,Male,0,0,40,United_States,<=50K
44,Private,172475,HS_grad,9,Divorced,Adm_clerical,Not_in_family,Asian_Pac_Islander,Female,0,0,40,Vietnam,<=50K
78,Private,180239,Masters,14,Widowed,Craft_repair,Unmarried,Asian_Pac_Islander,Male,0,0,40,South,<=50K
34,Private,112212,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,1485,40,United_States,<=50K
46,Private,163352,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,36,United_States,<=50K
35,Private,193241,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,38,United_States,<=50K
50,Private,196232,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,7688,0,50,United_States,>50K
21,Private,107895,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Male,0,0,35,United_States,<=50K
34,Private,116677,Some_college,10,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K
28,Private,209109,Bachelors,13,Married_civ_spouse,Other_service,Husband,White,Male,0,0,50,United_States,<=50K
30,Private,227146,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,>50K
39,Private,120985,HS_grad,9,Divorced,Other_service,Own_child,White,Male,0,0,40,United_States,<=50K
38,Federal_gov,207066,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,42,United_States,>50K
25,Federal_gov,50053,Bachelors,13,Never_married,Tech_support,Not_in_family,White,Male,0,0,45,United_States,<=50K
21,Private,208503,Some_college,10,Never_married,Transport_moving,Own_child,White,Male,0,0,10,United_States,<=50K
25,Private,109390,HS_grad,9,Never_married,Transport_moving,Own_child,White,Male,0,0,70,United_States,<=50K
51,Private,290856,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,>50K
35,Federal_gov,110188,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,Asian_Pac_Islander,Male,0,0,40,Vietnam,<=50K
19,Private,96176,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,20,United_States,<=50K
73,Self_emp_not_inc,336007,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K
52,Self_emp_not_inc,183146,12th,8,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K
64,Private,253759,HS_grad,9,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,3,United_States,<=50K
31,Self_emp_not_inc,80145,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K
32,Private,87643,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K
48,Private,398843,Some_college,10,Separated,Sales,Unmarried,Black,Female,0,0,35,United_States,<=50K
19,Private,269657,Some_college,10,Never_married,Sales,Not_in_family,White,Female,0,0,35,United_States,<=50K
42,Private,223548,7th_8th,4,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,30,Mexico,<=50K
33,Private,37274,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K
44,Private,124924,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,Mexico,<=50K
20,Private,209131,Some_college,10,Never_married,Machine_op_inspct,Own_child,White,Male,0,0,40,United_States,<=50K
45,Private,20534,Some_college,10,Separated,Craft_repair,Not_in_family,White,Male,0,0,41,United_States,<=50K
33,Private,41610,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,<=50K
31,Self_emp_inc,103435,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,<=50K
43,Local_gov,260696,Bachelors,13,Divorced,Prof_specialty,Unmarried,White,Female,0,0,55,United_States,<=50K
21,Private,163870,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,0,0,40,United_States,<=50K
47,Private,121124,9th,5,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K
20,Private,39803,Some_college,10,Never_married,Other_service,Own_child,White,Male,0,1719,36,United_States,<=50K
33,Private,157747,9th,5,Divorced,Handlers_cleaners,Not_in_family,White,Male,0,0,70,United_States,<=50K
25,Private,109609,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,0,0,25,United_States,<=50K
17,Local_gov,191910,11th,7,Never_married,Sales,Own_child,White,Male,0,0,20,United_States,<=50K
21,Private,51985,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K
37,Private,95336,10th,6,Never_married,Machine_op_inspct,Not_in_family,White,Male,0,0,65,United_States,<=50K
30,State_gov,290677,Masters,14,Never_married,Adm_clerical,Not_in_family,Black,Female,0,0,20,United_States,<=50K
47,Private,106544,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,0,0,40,United_States,<=50K
37,Private,205339,Some_college,10,Never_married,Tech_support,Not_in_family,White,Male,0,0,40,United_States,>50K
33,Private,111363,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K
49,Self_emp_inc,229737,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,99999,0,37,United_States,>50K
41,Private,289669,HS_grad,9,Widowed,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,<=50K
42,Federal_gov,132125,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,52,United_States,>50K
49,Private,50474,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,<=50K
20,Private,89991,Some_college,10,Never_married,Other_service,Own_child,White,Female,0,0,32,United_States,<=50K
20,Private,247115,Some_college,10,Never_married,Adm_clerical,Unmarried,Black,Female,0,0,35,United_States,<=50K
45,Private,118291,Some_college,10,Never_married,Craft_repair,Not_in_family,White,Female,0,0,80,United_States,<=50K
27,Private,132963,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,Black,Male,0,0,40,United_States,<=50K
17,Private,241185,12th,8,Never_married,Prof_specialty,Own_child,White,Male,0,0,20,United_States,<=50K
55,Private,463072,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,60,United_States,>50K
37,Private,65390,Bachelors,13,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,50,United_States,<=50K
37,Private,305379,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K
52,Private,245275,10th,6,Married_civ_spouse,Other_service,Wife,White,Female,0,0,35,United_States,<=50K
30,Private,118861,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,Asian_Pac_Islander,Male,0,0,50,United_States,>50K
30,Self_emp_not_inc,223212,Bachelors,13,Never_married,Sales,Unmarried,White,Male,0,0,40,United_States,<=50K
20,Private,236804,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Male,0,0,40,United_States,<=50K
38,Private,185848,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,99999,0,70,United_States,>50K
68,Self_emp_inc,182131,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,10605,0,20,United_States,>50K
60,Private,125019,Bachelors,13,Divorced,Prof_specialty,Not_in_family,White,Female,8614,0,48,United_States,>50K
32,Private,73621,Some_college,10,Divorced,Exec_managerial,Unmarried,White,Female,0,0,42,United_States,<=50K
50,Private,187465,11th,7,Divorced,Sales,Not_in_family,White,Female,0,0,40,United_States,<=50K
28,Private,149734,HS_grad,9,Never_married,Other_service,Unmarried,Black,Female,0,0,52,United_States,<=50K
46,Private,114797,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Wife,Black,Female,0,0,36,United_States,<=50K
41,Private,49156,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K
60,State_gov,136939,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,<=50K
31,Private,348504,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,<=50K
31,Private,363130,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,Black,Male,0,0,40,United_States,>50K
56,Private,204254,10th,6,Divorced,Other_service,Unmarried,Black,Female,0,0,45,United_States,<=50K
30,Private,243190,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,Asian_Pac_Islander,Male,0,0,20,India,>50K
40,Private,209547,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,60,United_States,>50K
27,Private,329005,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,0,0,40,United_States,<=50K
27,Private,194243,Prof_school,15,Never_married,Prof_specialty,Own_child,White,Female,0,0,40,United_States,<=50K
38,Private,87556,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,7688,0,55,United_States,>50K
26,Private,143068,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,2407,0,50,United_States,<=50K
41,Local_gov,97064,Assoc_voc,11,Divorced,Adm_clerical,Unmarried,White,Female,0,0,44,United_States,<=50K
18,State_gov,30687,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,0,0,10,United_States,<=50K
21,Private,32732,Some_college,10,Never_married,Sales,Not_in_family,White,Male,0,0,40,United_States,<=50K
24,Private,275093,HS_grad,9,Never_married,Handlers_cleaners,Not_in_family,White,Female,0,0,36,United_States,<=50K
38,Private,171344,11th,7,Married_spouse_absent,Transport_moving,Own_child,White,Male,0,0,36,Mexico,<=50K
49,Private,165134,Assoc_voc,11,Never_married,Exec_managerial,Unmarried,White,Female,0,0,35,Columbia,<=50K
23,Private,373628,Bachelors,13,Never_married,Other_service,Own_child,White,Female,0,0,20,United_States,<=50K
85,Self_emp_not_inc,166027,HS_grad,9,Widowed,Sales,Not_in_family,White,Female,0,0,50,United_States,<=50K
27,Private,335421,Masters,14,Never_married,Exec_managerial,Own_child,White,Female,0,0,40,United_States,<=50K
41,Private,35166,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,15024,0,50,United_States,>50K
44,Self_emp_not_inc,120539,Bachelors,13,Never_married,Sales,Not_in_family,White,Male,0,0,50,United_States,>50K
29,Private,187073,Bachelors,13,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K
24,Private,133520,Some_college,10,Never_married,Sales,Own_child,White,Female,0,0,15,United_States,<=50K
21,Private,434710,Some_college,10,Never_married,Sales,Not_in_family,White,Female,0,0,15,United_States,<=50K
24,Private,113515,HS_grad,9,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,<=50K
37,Private,200598,Assoc_acdm,12,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1740,45,United_States,<=50K
28,Self_emp_not_inc,188278,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,55,United_States,<=50K
42,Private,183319,5th_6th,3,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,El_Salvador,<=50K
22,Private,297380,HS_grad,9,Never_married,Sales,Own_child,Black,Female,0,0,40,United_States,<=50K
54,Self_emp_inc,96460,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,7688,0,60,United_States,>50K
26,Private,231638,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,<=50K
22,Private,245524,12th,8,Never_married,Other_service,Not_in_family,White,Male,0,0,35,United_States,<=50K
29,Self_emp_not_inc,183151,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,48,United_States,<=50K
18,Private,144711,HS_grad,9,Never_married,Sales,Not_in_family,White,Female,0,1721,40,United_States,<=50K
70,Private,105376,Some_college,10,Never_married,Tech_support,Other_relative,White,Male,0,0,40,United_States,<=50K
21,Private,263641,HS_grad,9,Divorced,Sales,Other_relative,White,Female,0,0,40,United_States,<=50K
34,Private,170772,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,50,United_States,<=50K
59,Private,221336,10th,6,Widowed,Other_service,Other_relative,Asian_Pac_Islander,Female,0,0,40,Philippines,<=50K
35,Federal_gov,38905,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,50,United_States,<=50K
34,Private,30497,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,15024,0,60,United_States,>50K
43,Local_gov,175526,Some_college,10,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,United_States,<=50K
55,Private,349304,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K
80,Local_gov,20101,HS_grad,9,Widowed,Other_service,Unmarried,Amer_Indian_Eskimo,Female,0,0,32,United_States,<=50K
35,Private,172571,Assoc_voc,11,Divorced,Transport_moving,Not_in_family,White,Male,0,0,50,United_States,<=50K
30,Private,197558,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K
46,Private,84402,Bachelors,13,Divorced,Prof_specialty,Not_in_family,White,Male,0,0,45,United_States,>50K
50,Private,217577,HS_grad,9,Widowed,Machine_op_inspct,Unmarried,White,Female,0,0,40,United_States,<=50K
24,Private,270517,HS_grad,9,Never_married,Other_service,Own_child,White,Female,0,0,40,Mexico,<=50K
41,Private,209547,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,White,Male,0,0,40,United_States,<=50K
50,Private,92968,Bachelors,13,Never_married,Sales,Unmarried,White,Female,0,0,32,United_States,<=50K
50,Private,109277,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,>50K
36,Private,334366,11th,7,Separated,Exec_managerial,Not_in_family,White,Female,0,0,32,United_States,<=50K
39,Private,77005,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,99999,0,40,United_States,>50K
26,Private,94936,Assoc_acdm,12,Never_married,Sales,Not_in_family,White,Male,0,0,40,United_States,<=50K
29,Private,191535,HS_grad,9,Divorced,Craft_repair,Not_in_family,White,Male,0,0,60,United_States,<=50K
28,Private,189186,Assoc_voc,11,Never_married,Sales,Not_in_family,White,Male,0,0,40,United_States,<=50K
40,Private,408717,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K
71,Private,180733,Masters,14,Never_married,Other_service,Not_in_family,White,Female,0,0,20,United_States,<=50K
38,Private,82552,HS_grad,9,Never_married,Handlers_cleaners,Not_in_family,White,Male,594,0,50,United_States,<=50K
56,Private,172071,HS_grad,9,Divorced,Other_service,Unmarried,Black,Female,0,0,40,Jamaica,<=50K
46,Private,157991,Assoc_voc,11,Divorced,Tech_support,Unmarried,Black,Female,0,625,40,United_States,<=50K
30,Private,288566,Bachelors,13,Never_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,<=50K
50,Private,166758,Some_college,10,Divorced,Other_service,Not_in_family,White,Female,0,0,15,United_States,<=50K
42,Private,152568,HS_grad,9,Widowed,Sales,Unmarried,Amer_Indian_Eskimo,Female,0,0,40,United_States,<=50K
26,Private,151626,Bachelors,13,Never_married,Prof_specialty,Not_in_family,Black,Female,0,0,45,United_States,<=50K
38,Private,215419,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,36,United_States,>50K
44,Private,104440,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K
27,Private,151382,7th_8th,4,Divorced,Machine_op_inspct,Unmarried,White,Male,0,974,40,United_States,<=50K
74,Self_emp_not_inc,104001,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,>50K
45,Self_emp_inc,178344,Assoc_voc,11,Divorced,Sales,Unmarried,White,Female,0,0,30,United_States,<=50K
35,Self_emp_not_inc,372525,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,40,United_States,<=50K
25,Local_gov,179059,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Male,0,0,40,United_States,<=50K
66,Private,116468,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,2936,0,20,United_States,<=50K
31,Private,387116,Some_college,10,Never_married,Adm_clerical,Not_in_family,Black,Female,0,0,36,Jamaica,<=50K
53,Private,137428,7th_8th,4,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,60,United_States,>50K
50,Private,211319,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,7298,0,50,United_States,>50K
22,Private,225156,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K
18,Private,327612,10th,6,Never_married,Other_service,Own_child,White,Female,0,0,20,United_States,<=50K
30,Private,261677,9th,5,Never_married,Handlers_cleaners,Unmarried,Black,Male,0,0,40,United_States,<=50K
54,Self_emp_inc,149650,HS_grad,9,Divorced,Other_service,Not_in_family,White,Male,0,0,40,Canada,<=50K
58,Private,126104,Masters,14,Divorced,Adm_clerical,Not_in_family,White,Female,0,1980,45,United_States,<=50K
56,Private,285730,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,66,United_States,<=50K
51,Private,293196,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,15024,0,60,Iran,>50K
22,Private,324445,HS_grad,9,Never_married,Tech_support,Not_in_family,White,Female,0,0,40,United_States,<=50K
32,Private,360593,HS_grad,9,Divorced,Sales,Unmarried,Black,Female,0,0,30,United_States,<=50K
34,Private,169564,HS_grad,9,Divorced,Machine_op_inspct,Unmarried,White,Female,0,0,40,United_States,<=50K
38,Private,156728,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,>50K
29,Private,144556,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,45,United_States,<=50K
45,Private,190482,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,76,United_States,<=50K
30,Private,67187,HS_grad,9,Never_married,Handlers_cleaners,Own_child,Amer_Indian_Eskimo,Female,0,0,8,United_States,<=50K
34,Private,89644,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,55,United_States,>50K
23,Private,163665,Some_college,10,Never_married,Sales,Own_child,White,Female,0,0,15,United_States,<=50K
43,Private,220109,Some_college,10,Married_civ_spouse,Other_service,Husband,White,Male,0,1672,44,United_States,<=50K
33,Private,183612,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,>50K
31,Private,80511,Assoc_acdm,12,Divorced,Tech_support,Not_in_family,White,Female,0,0,44,United_States,<=50K
62,Private,160143,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,30,United_States,>50K
48,Private,377140,5th_6th,3,Never_married,Priv_house_serv,Unmarried,White,Female,0,0,35,Nicaragua,<=50K
37,Private,39606,Assoc_voc,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United_States,<=50K
32,Private,176998,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,<=50K
54,Private,169719,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,3103,0,40,United_States,>50K
18,Private,280603,11th,7,Never_married,Sales,Own_child,White,Female,0,0,30,United_States,<=50K
49,Private,195956,Bachelors,13,Divorced,Tech_support,Unmarried,White,Female,0,0,35,United_States,<=50K
44,Self_emp_not_inc,156687,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,Asian_Pac_Islander,Male,0,0,42,Japan,<=50K
50,Private,81548,HS_grad,9,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,<=50K
48,Private,148549,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,50,United_States,<=50K
38,Private,38312,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,15024,0,65,United_States,>50K
48,Private,149210,Bachelors,13,Divorced,Sales,Not_in_family,Black,Male,0,0,40,United_States,>50K
35,Private,452283,HS_grad,9,Divorced,Sales,Own_child,White,Female,0,0,40,United_States,<=50K
67,Private,224984,HS_grad,9,Widowed,Adm_clerical,Not_in_family,White,Female,15831,0,16,Germany,>50K
52,Private,190333,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,>50K
29,Private,31360,Some_college,10,Never_married,Farming_fishing,Own_child,White,Male,0,0,40,United_States,<=50K
67,Private,335979,HS_grad,9,Widowed,Sales,Not_in_family,White,Female,991,0,18,United_States,<=50K
41,Private,303510,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,<=50K
62,Private,92178,10th,6,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K
38,Private,368140,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K
31,Private,156743,Masters,14,Married_civ_spouse,Sales,Husband,White,Male,0,0,76,United_States,>50K
49,Private,360491,HS_grad,9,Widowed,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,<=50K
32,Private,173730,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,7688,0,40,United_States,>50K
34,State_gov,50178,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,38,United_States,<=50K
